Gene Symbol	K_Virus_0	K_Virus_3	K_Virus_6	K_Virus_9	K_Virus_12	K_Virus_18	K_Virus_24	K_Virus_30	K_Virus_36	K_Virus_48	K_Virus_60	K_Virus_72	K_Virus_D5	K_Virus_D7
Tmem209	-0.021863955	-0.030914365	0.030145095	-0.063297232	-0.011981394	0.012251476	-0.12011643	-0.059863728	0.13862247	0.179155024	0.151762111	0.132782593	0.115019118	0.010283363
Adssl1	0.24804045	-0.096354725	-0.399962828	0.21488746	-0.081333353	0.152686457	0.09676357	0.102724114	-0.004620037	-0.338469375	-0.03520426	-0.245479122	-0.217165876	-0.52149781
Olfr869	0.127315518	0.096344444	0.001178937	-0.012341513	0.024557509	-0.041269722	0.019728252	0.368138741	-0.010556907	-0.033936578	-0.052999119	-0.049533198	-0.033031327	-0.021319965
Atp5f1	-0.08325867	-0.21945474	0.047354334	-0.012964711	-0.000190798	0.012389278	-0.213820397	-0.108616664	0.280822336	0.263673753	0.207870112	0.104296649	0.29416367	0.169879088
Zfp446	0.013649335	0.068762549	0.052755892	0.170859342	0.053893705	-0.100791628	0.181942935	-0.055029721	-0.423038013	-0.355939652	-0.224633694	-0.262583414	-0.511648459	-0.344917815
Pcdhb9	0.305887158	0.076506046	0.096501799	0.155915558	0.191403133	0.024738846	0.276410882	0.165579325	-0.562127138	-0.492051442	-0.084243793	-0.429857629	-0.614858335	-0.458739229
Pcdhb8	0.163121551	-0.22912814	0.0794536	-0.035635275	0.106547123	-0.10371175	0.112565272	-0.064996068	-0.129986865	-0.205581469	-0.056380293	-0.197379019	-0.19288881	-0.316916621
Zfp442	-0.39151003	-0.368037888	-0.003331345	-0.779033633	-0.508015482	-0.473896126	-0.758982464	-0.915174728	0.564988649	1.125122371	0.41933206	0.620010263	0.773493587	0.73066437
Gm5292	0.145805697	-0.00489559	0.082452581	0.136337413	0.266324857	-0.054561554	0.014488999	-0.230456587	-0.18137095	-0.009878936	0.141743644	-0.038756711	-0.037610557	0.100579339
Olfr128	0.174649132	-0.131899775	-0.166031363	-0.214286539	0.057282477	0.049781329	-0.15639261	0.060105493	0.67097512	0.63236279	0.165867626	0.178876673	0.305825834	0.030932791
Celsr3	-0.063170717	0.043019588	-0.11311165	-0.328251847	-0.111269555	-0.135756956	-0.258888312	-0.015436881	0.427111203	0.133410009	-0.06336594	-0.011946482	0.259793138	0.11436664
Plekhn1	-1.312036129	-1.4364082	-0.572045449	-1.278713689	-0.815758879	-0.52961598	-1.028257083	-0.54401976	0.741670307	1.246071851	-0.067871266	1.437356926	1.459588061	0.82499031
Pcdhb1	-0.007892168	0.09137706	0.06038855	-0.107530692	-0.021643138	0.006392476	-0.059330579	-0.11462865	-0.061520597	-0.025137394	0.02361319	-0.028156466	0.081724145	-0.045973051
Snx2	0.137719933	-0.041531242	0.084297915	0.11040246	0.218754151	0.162602897	0.178417878	0.101173808	0.180027378	0.192586586	0.072189434	-0.35359399	-0.14558533	-0.090280983
Pcdhb7	0.036523203	-0.054800228	-0.077090726	0.141090705	-0.179703662	0.215889408	-0.134431976	0.313643585	0.139591692	0.092299498	0.148780877	0.373761166	0.100091699	0.183665081
Mras	0.028377162	-0.069318283	0.123824925	0.074964266	-0.090205676	0.157740429	-0.006566421	0.023540827	0.168957037	0.163016909	0.238673919	0.275344709	0.222929976	0.00990942
Pcdhb5	-0.009055821	-0.207015083	0.067268397	-0.078286252	-0.056445495	-0.020012706	-0.066830393	-0.045113898	-0.272918971	-0.259252989	-0.025629595	-0.220045417	-0.264505596	-0.2125529
Zfp449	0.366186671	0.11289616	0.05804316	-0.065490245	-0.056617507	0.06122375	-0.145201796	-0.127305509	-0.038982714	-0.288645292	-0.22962412	0.027839485	-0.256921115	-0.292183272
Lce1a1	0.203966993	0.111629537	-0.102828705	-0.269303528	-0.088915053	0.013485571	-0.147360053	-0.019547766	0.104423903	-0.053385506	-0.213212899	-0.336957926	0.030651361	-0.052880154
Lce1a2	-0.043211404	-0.002139184	-0.015263341	0.028907608	-0.016365168	-0.035589715	0.020514958	-0.023892714	-0.052454551	-0.071261806	-0.011257747	-0.092419817	-0.05706641	0.008755713
2900082C11Rik	-0.026337576	-0.008307828	0.036118222	-0.001697042	-0.220215623	-0.023122716	0.021519927	0.012144025	-0.101845425	0.002407691	0.050569199	-0.021862992	0.048219369	-0.010720907
Jsrp1	0.149247429	0.034702448	0.043964839	0.017372395	-0.625230606	0.13808265	0.072853738	0.187031948	-0.01946838	-0.373748409	-0.105627871	-0.083311445	0.302884865	-0.111259673
Mcfd2	0.033208066	0.119582352	0.081829731	0.24124672	0.294906465	0.037887411	0.200867938	0.084297904	-0.114485999	-0.007450063	0.214026574	-0.235733856	-0.349487024	-0.485458087
9630039A02Rik	-0.035621906	0.054489675	0.001795444	0.062571966	0.037106047	0.02566207	0.003368718	0.014893601	-0.018366498	-0.074985462	-0.022767561	-0.123631405	-0.011947419	-0.045519923
Mrpl9	0.379635664	0.25329296	0.034055649	-0.034685389	0.359463118	0.007820694	-0.027363337	-0.100089007	0.1328349	0.095585247	0.050693339	0.04282456	-0.030992156	-0.032839156
5031425E22Rik	0.537975047	-0.121367997	-0.130479044	0.030531795	-0.104379927	-0.539847105	-0.529691959	-0.596520644	-0.580902687	-0.103098988	-0.029017448	-0.144687944	0.009945546	0.879930147
3830406C13Rik	-0.009693532	-0.19838153	-0.085695392	-0.133203952	-0.087107698	0.04357237	-0.339091946	-0.149821713	0.249734756	0.15298418	-0.013494747	0.122863488	0.187354953	0.022850496
Fam76b	-0.038475547	-0.150103888	0.017242724	0.077211503	0.00057182	-0.10848317	0.097357662	-0.034149032	-0.15624001	-0.021012003	-0.035447891	-0.074880178	-0.17393867	0.065454769
Tomm40l	0.003519785	-0.337980878	0.006120013	0.010387421	-0.183775683	-0.152611322	-0.080586961	-0.08447735	0.019914886	0.310600496	0.455145856	0.582182212	0.349774014	0.218106523
Gm10220	-0.064642271	0.122084234	-0.288504837	-0.362384467	-0.253381903	-0.169747957	-0.120335899	0.122831817	-0.344446649	-0.15895711	-0.054330827	-0.189279868	-0.096153453	-0.091207955
Larp4b	-0.260674364	0.192614084	0.082295186	-0.085891721	-0.115068759	0.073257916	0.019374416	-0.067672492	0.204657665	0.241771296	0.212571594	0.596272369	0.659605102	0.377918724
Rfc5	0.270984623	0.127944962	0.087310382	0.098035753	0.36993081	0.247947205	-0.113231939	0.088779712	0.321658316	0.648092166	0.613430164	0.258713758	0.624198179	0.813736081
Rfc4	0.30815152	0.045399396	-0.05666892	0.133273398	0.319399011	0.236992914	-0.291251018	0.014169447	0.250825085	0.142372462	0.227885785	0.027888163	0.21517734	0.333218896
Rfc1	0.047059025	-0.306719316	-0.160309749	0.0814973	-0.017079351	-0.120469127	0.146646192	0.012833711	-0.113428333	0.329788047	0.315916952	0.321480358	0.267697389	0.28229399
Rfc3	0.447385086	-0.187647347	0.060397499	0.144477277	0.282365783	0.148812979	-0.179998974	-0.073543296	0.302275059	0.441783824	0.426238908	0.023651305	0.20817576	0.395837881
9430031K09Rik	-0.022110561	-0.209725081	0.045662278	0.010560998	-0.017538508	0.023432222	0.008730706	-0.064325383	-0.001864894	0.010874764	-0.049898037	-0.137519912	-0.018409738	0.153398655
Sars	0.072774184	-0.049612708	0.061823841	0.140930493	0.053454844	-0.00147867	0.137939085	0.044418461	-0.102296231	-0.002385299	0.136275656	0.203755966	0.06626718	-0.034487496
Col5a2	0.013012377	-0.192212014	0.225199809	0.199659777	0.071057683	0.30422527	-0.038350777	-0.13173884	-0.137117932	-0.234108912	0.328277567	0.058125395	0.026672878	0.328006662
A530016L24Rik	0.242469199	0.285090175	-0.000173872	0.742629916	0.023149572	-0.026634615	-0.27008809	-0.029719204	0.190533392	-0.624292817	-0.837000743	-0.065471963	0.25497212	-0.127248586
Zeb1	0.079719951	-0.062303391	0.034015873	-0.061059599	0.010433619	-0.074262653	0.052227169	0.024397974	-0.110295664	-0.059220751	-0.083934921	-0.126332983	-0.157323786	-0.125805786
Pnliprp2	0.056608499	0.187969076	-0.003614578	0.011921852	0.097392054	-0.017156282	0.042528284	-0.020077327	-0.056893119	-0.061801944	-0.004608903	-0.003100369	0.046169289	-0.024828751
Tas2r110	-0.259119527	0.02730864	-0.038597274	-0.004398483	0.074688888	-0.040244819	0.039334912	0.009473186	0.090182326	-0.002781578	0.070963832	-0.028849783	0.00776112	0.043126533
Tpmt	0.214464507	0.030151857	-0.025921779	0.293490079	0.091245311	0.012319113	0.053529912	-0.108163728	-0.060321222	-0.00695141	0.232474739	0.321221585	0.077921808	0.00578174
Btbd11	-0.027774562	-0.041228493	0.081313394	0.052580954	-0.023789103	-0.062166668	-0.063026464	-0.062986268	-0.044378555	-0.004047087	0.137853159	0.040702649	0.097668505	0.120475596
1810034E14Rik	0.18965127	-0.033318113	0.043388375	-0.055248845	0.090362548	-0.025789968	-0.076721906	-0.232732442	-0.290665046	-0.442394927	-0.275620069	-0.15775991	-0.383215832	-0.180554997
D130051D11Rik	-0.005596737	-0.603392415	-0.298131018	0.117721399	-0.132974712	0.120559952	0.330874141	0.33619895	0.157804634	0.339774839	0.306017564	0.624716168	0.247844713	0.389017903
2310014F07Rik	-0.20179721	-0.216874639	0.040825128	0.042950523	0.023228646	0.032916351	0.111122525	0.000239715	0.027156231	-0.103971388	-0.02078248	-0.067282572	-0.010716528	0.080626268
5830435N06Rik	-0.023718174	0.049455835	0.152285414	0.051486899	0.042165863	-0.005561426	0.076833553	0.033118391	0.021094544	0.094053049	0.088234482	0.16741542	0.062554519	0.094486537
Klhl6	0.079037073	-0.232845798	0.009678924	0.227735847	0.450051532	-0.082515804	0.251659901	0.009484511	-0.311333301	-0.011413051	0.130150079	-0.545105998	-0.349097766	0.275479409
Klhl7	-0.042831455	-0.022528113	0.011174846	-0.133728064	-0.14007141	-0.154702506	-0.200131058	-0.206853322	-0.059576443	-0.145688264	-0.11353154	-0.142461363	-0.117199584	-0.139308963
Chi3l3	-0.170159564	-0.061011378	-0.518344357	-0.050097225	0.489815033	0.043841933	0.067886238	0.006691626	0.576672116	0.09021866	-0.108006845	0.10947039	-0.359779005	-0.444745633
Klhl5	0.001497551	-0.237547413	0.050236559	-0.087537384	-0.050390724	-0.167920195	0.113452005	-0.102044802	-0.177542467	0.007609645	0.08274952	0.070860812	-0.002161429	0.002527192
Klhl2	0.253217361	0.373038688	-0.24647158	-0.091603324	-0.08647345	-0.036253451	-0.117028775	0.084179321	0.141631846	-0.402262488	-0.458279334	-0.032096768	-0.303822512	-0.514111428
Glp2r	-0.004672313	0.029180023	0.007567517	-0.184883206	-0.039320879	-0.0222523	-0.167051638	-0.002819068	0.267637789	0.167213526	-0.003222393	0.031844236	0.209994161	-0.016531804
Emp1	-0.138506313	-0.346685633	0.198733305	-0.172037267	-0.217756012	-0.195815147	-0.269968524	-0.438568328	-0.019036633	0.611353759	0.812178112	0.462779046	0.501131278	0.608591035
4921506M07Rik	-0.04611792	0.279875943	0.082459078	0.19306278	-0.127869381	-0.030112396	0.019348839	-0.160343847	-0.095837634	-0.09589333	0.045377099	0.125575401	-0.020803194	-0.110391309
Col5a3	-0.069506896	0.16783499	-0.06927832	0.40006235	-0.119905666	0.227023517	0.051651108	0.051808764	-0.095912886	-0.678119813	-0.456859778	0.065886369	-0.065462805	0.045115846
Pla2g4f	0.160264066	-0.007146689	0.108114942	0.147209266	0.256354863	0.134202936	0.228955826	0.004343492	-0.314434116	-0.04819421	0.176838479	0.087588072	-0.184363265	-0.151474711
Usp20	0.202730624	0.042317107	-0.076731319	0.091058493	0.160056859	0.053150391	0.158232161	0.198273732	-0.093818815	-0.358420743	-0.324864225	-0.169204602	-0.272340875	-0.331922865
Klhl8	0.133669259	0.058255627	0.01792463	0.120755645	0.087510353	0.186508146	0.15340593	0.239087837	-0.119874935	-0.599990591	-0.483125128	-0.365001278	-0.493607612	-0.511742664
Klhl9	0.161232998	0.147204872	0.150367566	-0.167917125	0.035459982	-0.071366945	-0.269177703	-0.260080966	-0.172987644	-0.383185074	-0.2280659	-0.351357057	-0.340792818	-0.495512074
Smap1	-0.080611829	-0.701284831	0.054769712	-0.22218727	-0.204257825	-0.213218503	-0.154355144	-0.134206181	0.027485417	0.28153618	0.255198776	0.338223786	0.273362694	0.47809764
Smap2	0.033594016	0.029737167	0.03385453	-0.046165561	0.048654981	0.00460705	0.006586393	-0.125359609	0.05443783	0.08326318	0.100127426	-0.077687974	0.102268799	0.311772986
AV039307	0.035654624	0.073838819	-0.002108584	0.084119678	0.050152476	0.045961775	0.088424756	0.047899801	-0.047015446	-0.027289835	0.008829299	0.046344884	-0.117453071	-0.026084881
D930043O14Rik	-0.153755076	-0.004551973	0.086550246	-0.017324316	-0.033023713	0.031520184	0.174084382	-0.044000936	0.060375666	0.050651581	0.002723934	-0.04079634	-0.012259469	0.043621311
Paf1	-0.269130817	-0.501754853	-0.090473691	-0.28453276	-0.085698193	-0.124001915	-0.071425648	0.050574345	0.003192994	0.051965244	-0.028038826	0.517577092	0.147808922	0.282256437
Uaca	-0.32109943	-0.105904889	0.133713051	0.203241734	0.099143134	0.214017107	0.255086171	0.182840423	-0.069239746	0.05444818	-0.021150718	0.207420051	0.295602144	0.201089532
Atf7ip	-0.185990364	-0.011374224	0.064238413	-0.064116317	-0.046001563	0.011924922	-0.052870435	-0.057685046	0.077201954	0.396404952	0.265738287	0.330548978	0.25736643	0.357985026
2310045N01Rik	0.10910441	-0.148281906	0.026719868	0.141570798	0.137064822	0.247733467	-0.134447267	0.112796011	0.177142999	0.0652681	0.165910806	0.104617943	0.044566871	0.148242908
LOC434960	0.006814735	0.046609221	0.102383761	0.023615229	0.034745935	-0.08855385	-0.077915224	-0.003329314	-0.008333033	0.124175329	0.035179888	0.151370193	0.192113215	0.140602939
Uhrf1bp1l	0.092511387	-0.041362549	-0.086391175	0.107357941	0.166311589	-0.091504396	0.071892056	-0.017846506	-0.005048169	-0.070170236	0.017100585	-0.071100838	-0.190794229	-0.099975092
Cenpc1	-0.150403729	0.091130522	0.090907896	-0.042571076	-0.069070591	0.058412095	-0.057857921	0.052973205	0.029184909	0.099355198	0.000696677	0.076956712	-0.002806272	0.050295521
Caml	-0.010255608	-0.17083716	0.055785008	0.031633961	0.113445331	0.089802085	-0.026785367	-0.008494631	0.083604427	0.270268236	0.235986003	0.10410489	-0.023327214	0.053408602
Olfr373	0.020549084	-0.087813383	-0.15088556	-0.06515007	-0.041355593	-0.130026943	-0.012009515	-0.059751677	0.050117488	-0.002745945	0.147852609	-0.064235093	-0.130586118	-0.102536925
Hbb-bh1	0.16769998	0.118247588	0.075052755	-0.107132576	0.058831139	-0.007406215	-0.104022531	0.068672216	0.225501781	0.163327698	-0.003222879	0.027021606	0.124214022	-0.009217665
Gm3468	-0.18938285	0.182206282	0.011588259	0.023245909	-0.133024782	-0.125010935	-0.026858678	0.117572877	-0.400529554	0.052919166	0.427297323	0.03791549	-0.091427785	0.072635838
Rlim	0.225439835	0.027853594	-0.024634986	0.129207623	-0.002483227	0.002907461	0.013749989	0.077167695	-0.209158306	-0.105467872	-0.014128076	-0.060057257	-0.17699959	-0.191220512
Olfr356	0.023469386	0.061611114	0.07621797	0.012957034	-0.008550882	-0.035609295	-0.034686524	0.028826336	0.020625956	0.064650635	0.044875854	-0.025070201	0.006096737	0.019547939
1700047E10Rik	-0.014764933	0.117060492	-0.076516104	-0.079358322	-0.061715364	-0.050707927	-0.060034333	-0.028937368	-0.235529166	-0.139168607	0.024270171	-0.148577123	-0.05110286	-0.020214313
Kdm1a	-0.186260161	-0.061229446	-0.054603619	0.063175002	0.018185576	-0.095427398	0.185507969	-0.037547988	-0.154006605	0.270924692	0.281500615	0.043910118	0.146191943	0.290515494
Kdm1b	0.216250313	-0.028392417	-0.067248561	0.020507208	0.014227694	-0.006796567	-0.253795661	-0.008761768	0.227149591	0.383434539	0.227679243	0.142489114	0.021211465	0.014422931
1810033B17Rik	-0.037647125	0.080374649	-0.014207454	0.419625102	0.442207332	0.181960734	0.165610371	0.039891735	0.200357958	0.565953873	0.582459829	0.401368043	0.41082504	0.289215525
B230110C06Rik	-0.023467575	0.056411975	0.120803364	-0.046566727	-0.046963634	0.046178675	0.404909086	-0.104020851	-0.034413841	0.024066068	0.098094916	0.072580736	-0.000850571	0.077895898
C87414	-0.314863693	0.098911946	-0.46713939	-0.926976737	-0.736666037	-0.330060349	-0.642951067	-0.153648819	-0.578451441	-0.260683851	-0.047703679	-0.323343374	-0.131312859	-0.213649968
Zfhx2as	-0.698365273	-0.185285599	0.072800678	-0.564280396	-0.41058466	0.103967729	-0.623325136	-0.122169868	0.278069481	0.527463339	-0.29332284	-0.256998123	0.274414764	-0.301703134
Aggf1	-0.091973844	-0.197179768	0.003997773	-0.131303784	-0.040283301	-0.250411573	-0.132628403	-0.305350507	-0.080026069	-0.015918089	0.016502671	-0.062724225	0.054068192	0.022841191
Mchr1	-1.410051582	-1.200676477	1.19922731	1.168905722	0.415583079	1.88597363	-0.724907231	-0.041922595	2.687464633	1.335523671	-0.832965981	1.181037286	1.829612553	1.286395637
Olfr351	0.019395377	-0.012684072	0.000629859	-0.098997679	-0.003163603	0.014441169	-0.117800001	-0.093354771	0.062049391	-0.005421086	-0.001858319	-0.029241078	-0.059536216	0.038395025
Rimkla	0.230190193	-0.129114709	0.051330713	0.029929118	0.074819762	0.018654943	0.259005235	0.118350215	-0.154870435	-0.095748138	-0.19895667	0.019918316	-0.300779675	-0.137199922
Fig4	0.288677776	-0.165979977	0.243429105	0.249137887	0.550405162	0.065654565	0.212227466	-0.149001572	-0.141364708	-0.320670468	-0.143938855	-0.321217684	-0.501222992	-0.507739187
Rimklb	0.178003821	-0.114351627	-0.001998249	-0.015825383	0.05216078	0.011258402	0.031392132	0.087539096	-0.047070555	-0.123029073	-0.072252421	0.026121573	0.07590425	-0.071216942
Igtp	0.734781469	-0.00939629	0.029769215	-0.318457622	0.413220093	0.974142614	1.505224787	1.627879261	1.034058987	2.994187383	2.290094343	0.976914629	2.4513617	1.832063259
Gcc2	-0.471533044	-0.091287629	0.057142272	0.009970584	-0.151419468	0.039365041	0.040746374	0.103770881	0.149085524	0.53263355	0.330916876	0.467812472	0.436590069	0.559501967
Gcc1	0.067842114	-0.054661327	-0.033700506	-0.126490642	0.033388399	0.050856545	-0.143544655	-0.034889585	0.153131863	0.000771454	-0.131962254	-0.032175038	0.110426979	-0.082597532
Kif24	-0.315525865	-0.13664304	-0.124063769	-0.482790677	-0.324309272	-0.072500713	-0.531692641	-0.10002217	0.435943778	0.481017634	0.012410485	0.123943032	0.591756364	0.256265795
Defb38	0.031075438	-0.055992213	0.001605574	-0.035976988	0.028238319	0.02320938	-0.02002122	-0.071015939	0.052601797	0.082151851	-0.057110497	-0.05022348	0.013605369	-0.057286342
Olfr414	-0.47487244	-0.218278858	-0.344492365	-1.151280764	-0.602888012	-0.175134269	-1.215148785	-0.292561309	1.114255847	0.615131091	-0.344328224	0.020932116	0.728607825	0.09482349
Gm5458	0.108394229	0.110765373	0.138432007	0.018168493	-0.03094207	-0.141757796	-0.143492114	-0.177266986	-0.072575387	-0.136237731	0.029123493	-0.068587937	-0.358468825	-0.037847041
Olfr411	-0.058951497	0.053833407	-0.10826298	-0.335600161	-0.081392432	0.079786109	-0.366971616	-0.099467605	0.485807799	0.264404654	-0.13077556	0.024625032	0.359943356	0.124247027
Olfr410	0.022561366	-0.003373829	-0.025266784	-0.142174366	-0.027967977	-0.041187565	-0.123738567	-0.005921082	0.282636215	0.145164205	-0.02684824	-0.075701545	0.131366762	0.040458716
Pdia4	0.27790418	0.762387861	0.392411454	-0.148291058	-0.366196306	0.019928158	-0.173226388	-0.245047069	-0.589072783	-0.761717028	-0.452042277	-0.151004252	-0.161355565	-0.281668828
Rif1	-0.413740106	0.147965744	-0.032960779	0.156877128	-0.064269806	0.092226968	0.110867524	0.017051633	0.315033252	0.796894	0.703175648	0.82139883	0.895186435	0.877688559
Ano9	0.465742096	0.206981544	0.210475075	0.307078461	0.23810124	-0.013986194	-0.065632011	-0.280301723	-0.052942555	0.087886466	0.132192062	0.421560715	0.486503065	0.129804869
Pdgfa	0.093615	-0.035742193	0.206946617	0.165643443	0.228172888	0.07835267	0.067034617	0.13955822	0.044956115	0.139902031	0.226954271	0.190831728	0.02770135	-0.151577915
Itsn1	0.160784554	0.08924507	0.019333406	0.177368589	0.129017914	0.036645994	0.09192428	0.058811425	-0.280458902	-0.37027842	-0.145230997	-0.158355475	-0.371687906	-0.376193802
Ano5	0.057390607	0.001120066	0.013956067	0.034400573	0.007083911	-0.005456604	-0.005239537	-0.034857969	0.012742295	-0.00355507	-0.010418892	0.015475875	0.04371491	-0.000109629
